"y","p","Qr","Q","Eh"
206,0.22862651045667,0,0,0
24,0.201073883802164,0,0,0
23,0.169523341127206,0,0,0
4739,0.234733331063762,0,0,0
13,0.173687232828233,0,0,0
332,0.245494842946064,0,0,0
35,0.249069769911002,0,0,0
4,0.203597575814929,0,0,0
41,0.197199828191660,0,0,0
3,0.207439058113378,0,0,0
33,0.205189756250475,0,0,0
27,0.234820274009835,0,0,0
2,0.182845017155632,0,0,0
2,0.186820306060836,0,0,0
719,0.240044800778851,0,0,0
43,0.206191375574563,0,0,0
6,0.213893974423409,0,0,0
64863,0.247468861127272,0,0,0
13,0.196503901234828,0,0,0
3,0.182177285978105,0,0,0
16,0.161780626950786,0,0,0
2457,0.24852930795867,0,0,0
5,0.228231737758033,0,0,0
5,0.165229404093698,0,0,0
85,0.203726984227542,0,0,0
2,0.191710053624120,0,0,0
84,0.24641726244241,0,0,0
50,0.205341727950145,0,0,0
21,0.233546038335189,0,0,0
1417,0.229151972238906,0,0,0
168,0.183636116599664,0,0,0
4,0.197360537145287,0,0,0
6,0.190491864362266,0,0,0
3,0.196886063695420,0,0,0
45,0.175831427385565,0,0,0
3178,0.237641689525917,0,0,0
277,0.229103020583279,0,0,0
35,0.17076916906517,0,0,0
56,0.179529285228346,0,0,0
3795,0.241644239209127,0,0,0
384985,0.249830528206658,0,0,2172
3,0.166158456588164,0,0,0
89,0.241502732776571,0,0,0
25,0.178300087174866,0,0,0
5,0.215581256917212,0,0,0
10,0.17573383548297,0,0,0
2,0.166306757915299,0,0,0
8,0.178268845055718,0,0,0
140,0.210314869750291,0,0,0
453,0.245010951107834,0,0,0
3,0.208138787499629,0,0,0
9,0.229294219024014,0,0,0
173,0.215954420838971,0,0,0
1634,0.238936421866529,0,0,0
20,0.234506029712502,0,0,0
811,0.236857571746223,0,0,0
4,0.168329650450032,0,0,0
317,0.198223315733485,0,0,0
8,0.17670404471457,0,0,0
92,0.205858553459402,0,0,0
2,0.177460737850051,0,0,0
2,0.182760485787876,0,0,0
19,0.190204466797877,0,0,0
10,0.220346516727004,0,0,0
52,0.166527929937001,0,0,0
492,0.218851590277627,0,0,0
22,0.230732340624090,0,0,0
38,0.183862436974887,0,0,0
2,0.166358844758943,0,0,0
219315,0.248915815870278,0,0,596
8,0.204593401232269,0,0,0
3,0.162194946981035,0,0,0
84,0.174034506224561,0,0,0
5,0.188892724076286,0,0,0
2254,0.242633312395774,0,0,0
27,0.19712281442713,0,0,0
699,0.235997387084644,0,0,0
5,0.177191254885402,0,0,0
59422,0.245235259386245,0,0,0
8465,0.247048144112341,0,0,0
30,0.192376292194240,0,0,0
105,0.212255832010414,0,0,0
6,0.1617469702987,0,0,0
11,0.213383612178732,0,0,0
2,0.231121860027779,0,0,0
7,0.208080688233022,0,0,0
353,0.233501218098681,0,0,0
4,0.167179568887223,0,0,0
10,0.160407967825886,0,0,0
9,0.189216030153912,0,0,0
17,0.197948729027994,0,0,0
1047,0.235035461143125,0,0,0
80,0.197720892534126,0,0,0
6,0.200712269283831,0,0,0
40,0.189439190467820,0,0,0
176,0.235874102322850,0,0,0
394,0.225756695212331,0,0,0
51,0.176640578871593,0,0,0
30,0.202769082835875,0,0,0
496,0.212345233620144,0,0,0
19,0.203805053776596,0,0,0
50,0.207171167689376,0,0,0
23,0.195799882241990,0,0,0
55,0.191812190781347,0,0,0
10,0.165904962187633,0,0,0
2,0.171176218192559,0,0,0
163,0.232730070245452,0,0,0
2,0.180080930483527,0,0,0
27,0.224315007824916,0,0,0
17,0.200215211005416,0,0,0
17,0.162593678180128,0,0,0
251,0.194522393886,0,0,0
38,0.218406013250351,0,0,0
3821,0.239623404243030,0,0,0
144,0.195376023501158,0,0,0
31,0.161934344789479,0,0,0
43,0.210362645529676,0,0,0
7,0.201670898266602,0,0,0
9,0.199781297396403,0,0,0
2,0.182883960965555,0,0,0
686,0.223303403956816,0,0,0
26,0.172871221571695,0,0,0
20,0.189600896721240,0,0,0
1153,0.221436822642572,0,0,0
52,0.165589010328986,0,0,0
61,0.213208527527750,0,0,0
12,0.166896025112364,0,0,0
100,0.219575776255224,0,0,0
2,0.218124082258437,0,0,0
47,0.185958609429654,0,0,0
137,0.229402025784366,0,0,0
35,0.199597805738449,0,0,0
3,0.170859919595532,0,0,0
11,0.181461410783231,0,0,0
51,0.207446265376639,0,0,0
19,0.162611445551738,0,0,0
6,0.208410918747541,0,0,0
19,0.186177371779922,0,0,0
118,0.212921772541013,0,0,0
1283,0.223306159654167,0,0,0
131,0.221619736263528,0,0,0
7,0.171431109793484,0,0,0
4,0.223721085591242,0,0,0
2,0.206291402692441,0,0,0
17,0.193070407465566,0,0,0
571,0.23621750788996,0,0,0
173,0.220790503078606,0,0,0
61,0.186302521661855,0,0,0
2,0.235848727661651,0,0,0
6420,0.243157813737635,0,0,0
3,0.227873370137531,0,0,0
10,0.216206412238535,0,0,0
107,0.196478496734053,0,0,0
98,0.209849137431011,0,0,0
2,0.201134856364224,0,0,0
170,0.184968577898107,0,0,0
35,0.162265855534934,0,0,0
8,0.214460951667279,0,0,0
14,0.170393330834340,0,0,0
2,0.174280258491635,0,0,0
141,0.232861711450387,0,0,0
35,0.172317640872207,0,0,0
214,0.223047450997401,0,0,0
3,0.218142285845242,0,0,0
271,0.205803708781023,0,0,0
9,0.186640436747111,0,0,0
68,0.243767618630081,0,0,0
270,0.226624615134206,0,0,0
8,0.166135470266454,0,0,0
10,0.177849600489717,0,0,0
50,0.21340865497943,0,0,0
17,0.173766826333012,0,0,0
570,0.232348812024575,0,0,0
114,0.206480631532613,0,0,0
6,0.176422818556894,0,0,0
6,0.210847259992734,0,0,0
433,0.203928091544658,0,0,0
5,0.174149991290178,0,0,0
43,0.186378717750777,0,0,0
972,0.22559486995684,0,0,0
346,0.218945304984227,0,0,0
443,0.217135027197655,0,0,0
67,0.224864297891036,0,0,0
14,0.222859573152382,0,0,0
7,0.174544071266428,0,0,0
219,0.211586537901312,0,0,0
99,0.220664792237803,0,0,0
6,0.204930884921923,0,0,0
41,0.185948539411183,0,0,0
112,0.240674270286690,0,0,0
2,0.226210400883574,0,0,0
2,0.236021318968851,0,0,0
18,0.210939456003252,0,0,0
3,0.166731595117599,0,0,0
32,0.163128941927571,0,0,0
34763,0.247988065022510,0,0,0
25,0.195814542882144,0,0,0
20,0.164028153840918,0,0,0
4,0.1832066763076,0,0,0
21,0.171437738873065,0,0,0
106,0.203801537819672,0,0,0
2,0.191883398296777,0,0,0
703,0.233799081160687,0,0,0
76,0.180544229431543,0,0,0
2,0.244332277879585,0,0,0
952,0.243226182952058,0,0,0
2,0.199016807246953,0,0,0
29,0.197073377103079,0,0,0
3,0.187521874289960,0,0,0
8,0.168403907406610,0,0,0
459383,0.249211380991619,0,0,1917
73,0.192750893675257,0,0,0
387,0.215278707575053,0,0,0
5,0.177962097993586,0,0,0
5,0.169300976591185,0,0,0
698,0.223078882128466,0,0,0
9,0.207531470230315,0,0,0
7,0.229209770741872,0,0,0
9,0.160507174942177,0,0,0
70,0.206408663191833,0,0,0
131,0.173852834592108,0,0,0
20,0.223495458064135,0,0,0
2,0.209209554444533,0,0,0
15,0.185330342578236,0,0,0
17,0.198003104277886,0,0,0
5,0.175787326861173,0,0,0
41,0.172896775752306,0,0,0
67,0.216802922112402,0,0,0
696,0.226283181137405,0,0,0
3530,0.239894351463299,0,0,0
2,0.179975336692296,0,0,0
6567,0.242907807277516,0,0,0
23,0.176714616180398,0,0,0
293,0.208744367200416,0,0,0
21,0.22267311520176,0,0,0
21,0.164394076657481,0,0,0
9,0.237680386677384,0,0,0
8,0.177727052895352,0,0,0
291,0.221022837280761,0,0,0
110,0.196185831730254,0,0,0
2,0.18429503479274,0,0,0
128,0.218430187434424,0,0,0
46,0.178516709394753,0,0,0
8,0.244546872999053,0,0,0
326,0.249233853083570,0,0,0
137,0.220720738298260,0,0,0
2892,0.231803379247431,0,0,0
3,0.211880168961361,0,0,0
27,0.207871503171045,0,0,0
2,0.203610790870152,0,0,0
6,0.207855021248106,0,0,0
8,0.165964595468249,0,0,0
151,0.208042451227084,0,0,0
8,0.198104984760284,0,0,0
5,0.174998744670302,0,0,0
203,0.214152145360131,0,0,0
2,0.189099473189563,0,0,0
4,0.165658854360227,0,0,0
26,0.205061657405458,0,0,0
173,0.220023293755949,0,0,0
1970,0.228664827006869,0,0,0
74,0.217820553428028,0,0,0
4,0.196235723521095,0,0,0
44,0.185704851439223,0,0,0
3,0.186983265639283,0,0,0
24,0.187680606958456,0,0,0
9,0.171435567855369,0,0,0
194,0.191380477757193,0,0,0
7,0.242140018828213,0,0,0
47,0.195142870387062,0,0,0
18,0.209358795739245,0,0,0
26,0.208049283358268,0,0,0
49,0.226365430280566,0,0,0
16,0.181359088281170,0,0,0
10,0.197934358171187,0,0,0
3428,0.238583854313474,0,0,0
5,0.244555714817252,0,0,0
45,0.202541949562728,0,0,0
78,0.230144028502982,0,0,0
85,0.189041727471631,0,0,0
5592,0.237065033698454,0,0,0
17,0.177948107256088,0,0,0
5,0.174941377269570,0,0,0
185,0.199304379133973,0,0,0
57,0.193359890657011,0,0,0
2,0.199683513694908,0,0,0
21,0.229605126674287,0,0,0
4,0.227088850550354,0,0,0
2,0.176992695436347,0,0,0
25,0.163924249841366,0,0,0
721,0.238714037528262,0,0,0
75803,0.246885878534522,0,0,0
7,0.17737391901901,0,0,0
42,0.212776625449769,0,0,0
26,0.200751902211923,0,0,0
1055,0.241418479122221,0,0,0
5,0.189929488678463,0,0,0
7,0.185757610700093,0,0,0
10,0.170869478548411,0,0,0
31,0.172736358782277,0,0,0
63,0.213811385184526,0,0,0
8,0.210274429665878,0,0,0
2,0.172717156219296,0,0,0
181,0.225809772796929,0,0,0
330,0.205986536948476,0,0,0
66,0.167780484477989,0,0,0
23,0.207766958354041,0,0,0
2,0.206609807075001,0,0,0
19,0.193148854598403,0,0,0
16,0.177901943128090,0,0,0
27,0.182702406910248,0,0,0
2,0.162628976406995,0,0,0
211,0.239618089823052,0,0,0
26,0.224389940111432,0,0,0
27,0.195726303234696,0,0,0
427,0.219272831329145,0,0,0
257,0.225452846758999,0,0,0
23,0.161592716688756,0,0,0
10,0.207784203931224,0,0,0
45,0.217701777732,0,0,0
105,0.211633753580973,0,0,0
85,0.208706361849327,0,0,0
2,0.228341961984988,0,0,0
15,0.163744818021078,0,0,0
16,0.160672069755383,0,0,0
14,0.188123639302794,0,0,0
27,0.160167429123539,0,0,0
5,0.161005528329406,0,0,0
3,0.166988051347435,0,0,0
29,0.232189837894402,0,0,0
29,0.206690520108677,0,0,0
13,0.225500005462673,0,0,0
20,0.181863282911945,0,0,0
124,0.206696613207459,0,0,0
7,0.188991652724799,0,0,0
250,0.182609356972389,0,0,0
18,0.197344760517590,0,0,0
16,0.184405175829306,0,0,0
2,0.190651954542846,0,0,0
18,0.208685498160776,0,0,0
94,0.244954883258324,0,0,0
2089,0.244268471144605,0,0,0
147,0.234208829344716,0,0,0
20,0.163803888834082,0,0,0
6,0.212322120899335,0,0,0
9,0.17017637868179,0,0,0
31568,0.248925486281514,0,0,0
5,0.193412868937012,0,0,0
26,0.166676406906918,0,0,0
17269,0.247615944417194,0,0,0
15,0.160941537213512,0,0,0
5427,0.237185751795769,0,0,0
9,0.193159040224273,0,0,0
8,0.163838907503523,0,0,0
69,0.19077038255753,0,0,0
2,0.168561485740356,0,0,0
4666,0.235607139419299,0,0,0
2,0.248903482737951,0,0,0
875,0.246115633286536,0,0,0
87,0.212939244660083,0,0,0
3,0.181083715835121,0,0,0
18,0.175511578109581,0,0,0
121,0.184300766463857,0,0,0
41,0.187540332016069,0,0,0
10,0.179657790386118,0,0,0
16,0.201076263634022,0,0,0
404,0.22777132893214,0,0,0
4,0.208584230919369,0,0,0
7622,0.249987936806865,0,0,0
107,0.206993660123553,0,0,0
225,0.240267000966705,0,0,0
20,0.186469114501961,0,0,0
14,0.203194149471819,0,0,0
7,0.167394983945414,0,0,0
140,0.216574270457495,0,0,0
2,0.221614825495053,0,0,0
607,0.22906361941481,0,0,0
1538,0.235928670964204,0,0,0
3,0.167110963994637,0,0,0
10,0.161782918416429,0,0,0
220,0.193298751525581,0,0,0
353,0.231402272658888,0,0,0
488138,0.249638837371022,0,0,1985
282,0.204657882291358,0,0,0
25,0.197921919657383,0,0,0
111,0.224737201626413,0,0,0
23,0.193083540147636,0,0,0
9276,0.236679209792055,0,0,0
177,0.226064499840140,0,0,0
31,0.239540759013034,0,0,0
3,0.231156348227523,0,0,0
121,0.211812407120597,0,0,0
10,0.193264143296983,0,0,0
2,0.167227138136514,0,0,0
5,0.185209668800235,0,0,0
261,0.227592516094446,0,0,0
2,0.225458512611222,0,0,0
422895,0.249501502255443,0,0,1957
7,0.199846818062942,0,0,0
169,0.220628968884703,0,0,0
23,0.204337449907325,0,0,0
5,0.176509524253197,0,0,0
154,0.192731510964222,0,0,0
8,0.185731025922578,0,0,0
4,0.187743078686763,0,0,0
2,0.194692929657176,0,0,0
135,0.247765083515551,0,0,0
46,0.224059405920561,0,0,0
3,0.233104726774618,0,0,0
96,0.211710103016812,0,0,0
31,0.247006344986148,0,0,0
6,0.181832964876667,0,0,0
263,0.200616058446467,0,0,0
517,0.227536146265920,0,0,0
333213,0.248027836482506,0,0,1288
3,0.203551233697217,0,0,0
17,0.178881004571449,0,0,0
7,0.231656499805395,0,0,0
3180,0.246215082723647,0,0,0
217207,0.249413871427532,0,0,343
23,0.196316078857053,0,0,0
8,0.196169927509036,0,0,0
62,0.201142191095278,0,0,0
385788,0.248999424788635,0,0,1398
649,0.219617170954589,0,0,0
72,0.205481855706312,0,0,0
6,0.21872223544633,0,0,0
447496,0.249961460428312,0,0,2245
21,0.206362296997104,0,0,0
3,0.197513929577544,0,0,0
93,0.225878615588881,0,0,0
2940,0.239100325792097,0,0,0
17,0.173457395867445,0,0,0
16,0.162538416020107,0,0,0
926,0.246016292793211,0,0,0
2,0.203263108939864,0,0,0
5,0.189893654156476,0,0,0
42,0.180316594669130,0,0,0
60,0.182434430068824,0,0,0
80,0.195140592122916,0,0,0
1663,0.233558663828298,0,0,0
2,0.194625064719003,0,0,0
28,0.179206000440754,0,0,0
8,0.161387258954346,0,0,0
138,0.225045125738252,0,0,0
3,0.203832849173341,0,0,0
158,0.235709918001667,0,0,0
50,0.173022156828083,0,0,0
30,0.19998512619175,0,0,0
12,0.201972482411657,0,0,0
2,0.201314508439973,0,0,0
8,0.19741151122842,0,0,0
4,0.163844370513689,0,0,0
2,0.184135400881059,0,0,0
21,0.196150635092054,0,0,0
155,0.230178612864111,0,0,0
9,0.187574547971599,0,0,0
2,0.225087277952116,0,0,0
2,0.168421783386730,0,0,0
52,0.177985271608923,0,0,0
33062,0.245152227771468,0,0,0
58,0.171444161317777,0,0,0
35,0.186201384444721,0,0,0
4,0.196868267531972,0,0,0
18278,0.24905282038264,0,0,0
12,0.183456236578058,0,0,0
283,0.22918271349743,0,0,0
139,0.190612135871779,0,0,0
4,0.169903500857763,0,0,0
9,0.16885143695632,0,0,0
3,0.209690233457368,0,0,0
1792,0.238606056298595,0,0,0
7,0.19856470777886,0,0,0
3,0.201597272781655,0,0,0
32,0.190720263281837,0,0,0
84,0.223587135171983,0,0,0
3200,0.240309377857484,0,0,0
3,0.243766506330576,0,0,0
2,0.165372947852593,0,0,0
100,0.195324515532702,0,0,0
85,0.181246197540313,0,0,0
124,0.211371847458649,0,0,0
9,0.19927560667973,0,0,0
14309,0.240692180590704,0,0,0
50,0.183768115083221,0,0,0
1967,0.236550817748066,0,0,0
8,0.174095287784003,0,0,0
1770,0.24410232757451,0,0,0
5,0.217333998051472,0,0,0
8,0.206547094178386,0,0,0
40,0.186077833955642,0,0,0
2,0.223955041817389,0,0,0
73,0.241817800721619,0,0,0
137,0.247323075355962,0,0,0
20,0.192893071016297,0,0,0
84,0.199828615188599,0,0,0
81,0.207104152634274,0,0,0
222,0.201793214688078,0,0,0
164,0.206420621946454,0,0,0
64,0.223316798720043,0,0,0
194,0.208140059411526,0,0,0
5626,0.231370574019384,0,0,0
15,0.184960761542898,0,0,0
44,0.243547629022505,0,0,0
746,0.22741548971273,0,0,0
214,0.231147424497176,0,0,0
2,0.213470181920566,0,0,0
17,0.192482712964993,0,0,0
965,0.247256113484036,0,0,0
17,0.170673656964209,0,0,0
2,0.185423277788796,0,0,0
62,0.198782507844735,0,0,0
203,0.196105934004299,0,0,0
225,0.219741138757672,0,0,0
160,0.218948626962956,0,0,0
286,0.210923649829347,0,0,0
33,0.173842128387187,0,0,0
32,0.171013189442456,0,0,0
2,0.17830104122404,0,0,0
30,0.216670069764368,0,0,0
662,0.220626875776798,0,0,0
122,0.219080686005764,0,0,0
2,0.172730133228470,0,0,0
198,0.217068687765859,0,0,0
52,0.218663704972714,0,0,0
61,0.185757505150978,0,0,0
43,0.195780383420642,0,0,0
558,0.223964930388611,0,0,0
184,0.215606361890677,0,0,0
9,0.211093021605629,0,0,0
293,0.225763127778191,0,0,0
20,0.172225625345018,0,0,0
13,0.222074294500053,0,0,0
31,0.188116217337083,0,0,0
8,0.171758454691153,0,0,0
90,0.215680750925094,0,0,0
108,0.215540286740288,0,0,0
13,0.228738033585250,0,0,0
4,0.177193080631550,0,0,0
6,0.186787112592719,0,0,0
1533,0.244450035069603,0,0,0
8917,0.237768553779460,0,0,0
184,0.225005538742989,0,0,0
6,0.171479880106635,0,0,0
9606,0.243557067632210,0,0,0
17,0.219730457593687,0,0,0
9,0.171509677604772,0,0,0
4,0.191086332425475,0,0,0
15,0.187183435712941,0,0,0
6,0.184179722541012,0,0,0
43,0.245976448159199,0,0,0
5,0.168157857644837,0,0,0
45,0.229630299352575,0,0,0
2,0.162779023097828,0,0,0
24,0.165274348361418,0,0,0
6,0.178111366885714,0,0,0
1470,0.235313615228515,0,0,0
426,0.225950906465296,0,0,0
25,0.174179002062883,0,0,0
26,0.179541480310727,0,0,0
62,0.195973672559485,0,0,0
3,0.184065978899598,0,0,0
2,0.191713026748039,0,0,0
39,0.199933065541554,0,0,0
19,0.192056104037911,0,0,0
4770,0.245816555456258,0,0,0
2,0.199948561585043,0,0,0
47,0.178187008323148,0,0,0
2,0.199444177334663,0,0,0
1706,0.230384153621271,0,0,0
175,0.211166276757140,0,0,0
12,0.180198741988279,0,0,0
39,0.195097855061758,0,0,0
11,0.213025532581378,0,0,0
9,0.170018051299267,0,0,0
20,0.167005692089442,0,0,0
11,0.174924540058710,0,0,0
9,0.221518115871586,0,0,0
41,0.178660754433367,0,0,0
52,0.18502401486272,0,0,0
326,0.246103370038327,0,0,0
42,0.163721170828212,0,0,0
10089,0.243737062464934,0,0,0
38,0.223218011055142,0,0,0
6,0.164658334993292,0,0,0
2,0.180767053777818,0,0,0
2,0.201693153497763,0,0,0
6,0.21951836229302,0,0,0
26,0.241206638254225,0,0,0
52,0.199478272863198,0,0,0
29,0.168828752152622,0,0,0
11,0.164633212585468,0,0,0
1956,0.238065315752756,0,0,0
105,0.205123235015199,0,0,0
2,0.203430488044396,0,0,0
3,0.233418823718093,0,0,0
35,0.189062276063487,0,0,0
45,0.214373559241649,0,0,0
4,0.187531657102518,0,0,0
17,0.223460521830712,0,0,0
3,0.164152235428337,0,0,0
6,0.213281026317272,0,0,0
9,0.246552547470201,0,0,0
4,0.211821789613459,0,0,0
3,0.18901821449399,0,0,0
2553,0.244977953147609,0,0,0
26,0.214361868666019,0,0,0
49,0.192951466960367,0,0,0
2,0.238534249896184,0,0,0
49,0.201226698239334,0,0,0
41,0.191523479961324,0,0,0
331,0.208927683802322,0,0,0
7,0.224211130919866,0,0,0
174,0.198501079306006,0,0,0
21,0.236005748577882,0,0,0
2,0.163643576574977,0,0,0
22,0.201247045351192,0,0,0
9,0.165378034347668,0,0,0
39,0.173275756798685,0,0,0
2,0.241502807061188,0,0,0
506,0.23225288428599,0,0,0
8,0.23605841626646,0,0,0
9405,0.245533241932280,0,0,0
28,0.209619171053637,0,0,0
42,0.227588365061674,0,0,0
458,0.218986563037615,0,0,0
14,0.196387305378448,0,0,0
64213,0.246399230454117,0,0,0
17,0.172882058995310,0,0,0
67,0.222607270888984,0,0,0
313,0.220432441229932,0,0,0
4,0.190251876707189,0,0,0
6,0.177338642145041,0,0,0
54,0.193123238077387,0,0,0
6,0.197940268795937,0,0,0
76,0.177492068482097,0,0,0
10,0.214915873825084,0,0,0
3976,0.23647431607591,0,0,0
16,0.211155571956187,0,0,0
67,0.191548233418725,0,0,0
4,0.239954754034989,0,0,0
23,0.190369128489401,0,0,0
19,0.179205283976626,0,0,0
785,0.218278330985922,0,0,0
457343,0.248689547944814,0,0,2185
5,0.182139700308908,0,0,0
2,0.160645765247755,0,0,0
257,0.221609972813167,0,0,0
7,0.218074101954699,0,0,0
40,0.225718211045023,0,0,0
4,0.203689083335921,0,0,0
4,0.187405282834079,0,0,0
130,0.23372037475463,0,0,0
221,0.198336311206222,0,0,0
22,0.236592496363446,0,0,0
91,0.175819245986640,0,0,0
90,0.224100844499189,0,0,0
54,0.247174875533674,0,0,0
7913,0.23866532785818,0,0,0
683,0.229393886788748,0,0,0
6,0.235705230652820,0,0,0
31,0.182326841426548,0,0,0
9,0.173353883386590,0,0,0
85,0.241126628399361,0,0,0
38053,0.243954341448843,0,0,0
326,0.229011407010257,0,0,0
7575,0.235228779932950,0,0,0
2,0.174892906441819,0,0,0
9,0.171774436151609,0,0,0
116,0.212240803907625,0,0,0
28,0.164135803838726,0,0,0
4,0.163811363542918,0,0,0
18,0.171823091716506,0,0,0
33,0.198646587657277,0,0,0
2388,0.237221777634695,0,0,0
113,0.195948836351745,0,0,0
22,0.187447327151895,0,0,0
84,0.190892375793774,0,0,0
3,0.194452772079967,0,0,0
2,0.243756646614056,0,0,0
29,0.208456296485383,0,0,0
3,0.183966104311403,0,0,0
56667,0.247341843799222,0,0,0
5,0.228509123034310,0,0,0
1108,0.220251571724657,0,0,0
15,0.208590620632749,0,0,0
65,0.204292544405907,0,0,0
3,0.218637919451576,0,0,0
47,0.172950880622957,0,0,0
348963,0.248310158029199,0,0,1805
124,0.207570027781185,0,0,0
16,0.189919422138482,0,0,0
161,0.215216285551433,0,0,0
1450,0.235701352974866,0,0,0
3,0.217199511022773,0,0,0
2,0.169505429565907,0,0,0
26,0.185327103433665,0,0,0
3,0.176379136394244,0,0,0
43,0.186769347756635,0,0,0
2,0.161293870932423,0,0,0
1714,0.234073955994099,0,0,0
18,0.213744598305784,0,0,0
49238,0.244170811160002,0,0,0
2552,0.231903585277032,0,0,0
2,0.208482009356376,0,0,0
60,0.192092968737707,0,0,0
9,0.171670934986323,0,0,0
5,0.226635806714185,0,0,0
15,0.162218303510454,0,0,0
194,0.229462457105983,0,0,0
67,0.186897298346739,0,0,0
3816,0.232111460394226,0,0,0
27,0.225413338763174,0,0,0
47,0.171251913316082,0,0,0
332,0.207256969397422,0,0,0
102,0.212268018668983,0,0,0
29,0.186853145917412,0,0,0
43,0.199731189478189,0,0,0
94,0.191581662481185,0,0,0
205,0.219869919281919,0,0,0
6,0.229870635904372,0,0,0
68,0.205531970665324,0,0,0
1072,0.241086040835362,0,0,0
81,0.204645888374653,0,0,0
43,0.201352018692996,0,0,0
22,0.230954649127088,0,0,0
6,0.162070779709611,0,0,0
3,0.246742819899227,0,0,0
321,0.229067013980821,0,0,0
41,0.234468093847390,0,0,0
16,0.174833389439154,0,0,0
76043,0.245987098100595,0,0,0
24,0.168115220139734,0,0,0
4,0.202114382521249,0,0,0
23,0.167997358636931,0,0,0
2,0.241535190020222,0,0,0
479,0.216086776223965,0,0,0
37,0.225362852737308,0,0,0
58,0.217157166716643,0,0,0
26130,0.247036645440385,0,0,0
61,0.205994923524559,0,0,0
15,0.166262809752952,0,0,0
16,0.204267885286827,0,0,0
58,0.186700458843261,0,0,0
34,0.170081154583022,0,0,0
48,0.224396754200570,0,0,0
47,0.178833585148677,0,0,0
40,0.160539766966831,0,0,0
22,0.237268062252551,0,0,0
4,0.196700729925651,0,0,0
336869,0.249979461655021,0,0,681
28,0.170316900764592,0,0,0
21,0.198421902402770,0,0,0
82,0.185571502672974,0,0,0
6537,0.246987029225565,0,0,0
24,0.173829042769503,0,0,0
6,0.208694210625254,0,0,0
52,0.164081392316148,0,0,0
80,0.213622346005868,0,0,0
12,0.164348692088388,0,0,0
101,0.213223660718650,0,0,0
350,0.198623656551354,0,0,0
20,0.181751726465300,0,0,0
3740,0.242174700691830,0,0,0
2,0.167493452196941,0,0,0
23,0.213644425531384,0,0,0
140,0.235094106427860,0,0,0
157,0.235375984550919,0,0,0
286,0.230957092326134,0,0,0
35,0.173024719238747,0,0,0
213,0.219175664661452,0,0,0
39,0.182780082907993,0,0,0
8,0.231196197806858,0,0,0
215,0.203519998094998,0,0,0
5,0.192648184285499,0,0,0
154,0.208800047177356,0,0,0
103,0.214662566445768,0,0,0
35,0.211883816912305,0,0,0
30,0.233496656813659,0,0,0
67,0.231714110889006,0,0,0
6,0.223154674775433,0,0,0
13,0.164682038177270,0,0,0
11,0.203831513894256,0,0,0
31,0.199500073920935,0,0,0
3,0.17421371035045,0,0,0
540,0.231463286438957,0,0,0
12,0.180456690783612,0,0,0
22,0.176615307705943,0,0,0
570,0.229853367381729,0,0,0
112,0.182915170185734,0,0,0
55,0.188549151353072,0,0,0
2137,0.243657291515265,0,0,0
2,0.174974173749797,0,0,0
3,0.181149765525479,0,0,0
15,0.195974312727340,0,0,0
2,0.247862093797885,0,0,0
702,0.240485460038763,0,0,0
831,0.211158813762013,0,0,0
70,0.174565719375387,0,0,0
104,0.207185248909518,0,0,0
326,0.225334761375561,0,0,0
61,0.179989288286306,0,0,0
2,0.223052283101715,0,0,0
33,0.188687694657128,0,0,0
32,0.187163805211894,0,0,0
29,0.184057056950405,0,0,0
49,0.228349252417684,0,0,0
35,0.242546778381802,0,0,0
8,0.224271004656330,0,0,0
422,0.233692984434310,0,0,0
20,0.174445914654061,0,0,0
2207,0.236538863959722,0,0,0
2,0.239585045175627,0,0,0
96,0.191906902745832,0,0,0
12,0.161278995547909,0,0,0
7,0.170386471671518,0,0,0
2,0.215287507085595,0,0,0
64,0.175066247489303,0,0,0
912,0.236401775921695,0,0,0
51,0.167329410829116,0,0,0
2356,0.247654420936015,0,0,0
17,0.163793218838982,0,0,0
11,0.167039863683749,0,0,0
8,0.176234431406483,0,0,0
174,0.211884551041294,0,0,0
2602,0.241863061552867,0,0,0
20,0.187785698988009,0,0,0
13,0.248417008938268,0,0,0
18,0.202484214238357,0,0,0
818,0.237204646617174,0,0,0
3,0.211732103417162,0,0,0
11,0.178655879078433,0,0,0
2352,0.233253460859414,0,0,0
18,0.208845278567169,0,0,0
36,0.199087615469471,0,0,0
6308,0.249765691335779,0,0,0
6,0.160905197283719,0,0,0
2,0.224657175007742,0,0,0
11,0.21251591833774,0,0,0
2,0.161102443812415,0,0,0
344,0.241965856584720,0,0,0
199,0.214818320081104,0,0,0
15,0.170833791191690,0,0,0
32,0.165365120538045,0,0,0
793,0.227765590974595,0,0,0
286,0.233842447618954,0,0,0
108,0.199706103720237,0,0,0
4,0.176239469936118,0,0,0
112,0.234101164888125,0,0,0
5202,0.240745839984156,0,0,0
38,0.215623386164662,0,0,0
20,0.24526295396965,0,0,0
28,0.16898946137866,0,0,0
38,0.197091434844770,0,0,0
11,0.167329376400448,0,0,0
952,0.234077198994346,0,0,0
247,0.193009425683413,0,0,0
1175,0.231188809201121,0,0,0
14,0.219865098074079,0,0,0
8,0.224076235964894,0,0,0
2,0.206837260201573,0,0,0
8,0.215468527947087,0,0,0
15,0.168758469705936,0,0,0
420,0.235879400565755,0,0,0
7,0.208887802518439,0,0,0
6,0.179488308806904,0,0,0
15,0.204842855911702,0,0,0
